company_code,company_name,issue_name,report_year,avg_verifiability_score,record_count
601398,工商银行,普惠金融,2023,4.0,1
601398,工商银行,普惠金融,2024,3.0,1
601398,工商银行,普惠金融,2025,4.0,1
601398,工商银行,消费者权益保护,2021,4.0,1
601398,工商银行,消费者权益保护,2022,3.0,1
601398,工商银行,消费者权益保护,2023,4.0,1
601398,工商银行,消费者权益保护,2024,3.0,1
601398,工商银行,消费者权益保护,2025,4.0,1
601398,工商银行,绿色信贷/绿色金融,2021,4.0,1
601398,工商银行,绿色信贷/绿色金融,2022,3.0,1
601398,工商银行,绿色信贷/绿色金融,2023,4.0,1
601398,工商银行,绿色信贷/绿色金融,2024,3.0,1
601398,工商银行,绿色信贷/绿色金融,2025,4.0,1
601528,瑞丰银行,公司治理/风险管理,2021,3.0,3
601528,瑞丰银行,公司治理/风险管理,2022,3.0,3
601528,瑞丰银行,公司治理/风险管理,2023,3.0,3
601528,瑞丰银行,公司治理/风险管理,2024,4.0,3
601528,瑞丰银行,公司治理/风险管理,2025,4.0,3
601528,瑞丰银行,员工权益,2021,3.0,1
601528,瑞丰银行,员工权益,2022,3.0,1
601528,瑞丰银行,员工权益,2023,3.0,1
601528,瑞丰银行,员工权益,2024,4.0,1
601528,瑞丰银行,员工权益,2025,4.0,1
601528,瑞丰银行,普惠金融,2021,3.0,1
601528,瑞丰银行,普惠金融,2022,3.0,1
601528,瑞丰银行,普惠金融,2023,3.0,1
601528,瑞丰银行,普惠金融,2024,4.0,1
601528,瑞丰银行,普惠金融,2025,4.0,1
601528,瑞丰银行,消费者权益保护,2021,3.0,1
601528,瑞丰银行,消费者权益保护,2022,3.0,1
601528,瑞丰银行,消费者权益保护,2023,3.0,1
601528,瑞丰银行,消费者权益保护,2024,4.0,1
601528,瑞丰银行,消费者权益保护,2025,4.0,1
601528,瑞丰银行,绿色信贷/绿色金融,2021,3.0,1
601528,瑞丰银行,绿色信贷/绿色金融,2022,3.0,1
601528,瑞丰银行,绿色信贷/绿色金融,2023,3.0,1
601528,瑞丰银行,绿色信贷/绿色金融,2024,4.0,1
601528,瑞丰银行,绿色信贷/绿色金融,2025,4.0,1
601577,长沙银行,公司治理/风险管理,2021,3.0,3
601577,长沙银行,公司治理/风险管理,2022,4.0,3
601577,长沙银行,公司治理/风险管理,2023,3.0,3
601577,长沙银行,公司治理/风险管理,2024,3.0,3
601577,长沙银行,公司治理/风险管理,2025,3.0,3
601577,长沙银行,员工权益,2021,3.0,1
601577,长沙银行,员工权益,2022,4.0,1
601577,长沙银行,员工权益,2023,3.0,1
601577,长沙银行,员工权益,2024,3.0,1
601577,长沙银行,员工权益,2025,3.0,1
601577,长沙银行,普惠金融,2021,3.0,1
601577,长沙银行,普惠金融,2022,4.0,1
601577,长沙银行,普惠金融,2023,3.0,1
601577,长沙银行,普惠金融,2024,3.0,1
601577,长沙银行,普惠金融,2025,3.0,1
601577,长沙银行,消费者权益保护,2021,3.0,1
601577,长沙银行,消费者权益保护,2022,4.0,1
601577,长沙银行,消费者权益保护,2023,3.0,1
601577,长沙银行,消费者权益保护,2024,3.0,1
601577,长沙银行,消费者权益保护,2025,3.0,1
601577,长沙银行,绿色信贷/绿色金融,2021,3.0,1
601577,长沙银行,绿色信贷/绿色金融,2022,4.0,1
601577,长沙银行,绿色信贷/绿色金融,2023,3.0,1
601577,长沙银行,绿色信贷/绿色金融,2024,3.0,1
601577,长沙银行,绿色信贷/绿色金融,2025,3.0,1
601658,邮储银行,公司治理/风险管理,2021,5.0,3
601658,邮储银行,公司治理/风险管理,2022,4.0,3
601658,邮储银行,公司治理/风险管理,2023,4.0,3
601658,邮储银行,公司治理/风险管理,2024,4.0,3
601658,邮储银行,公司治理/风险管理,2025,3.0,3
601658,邮储银行,员工权益,2021,5.0,1
601658,邮储银行,员工权益,2022,4.0,1
601658,邮储银行,员工权益,2023,4.0,1
601658,邮储银行,员工权益,2024,4.0,1
601658,邮储银行,员工权益,2025,3.0,1
601658,邮储银行,普惠金融,2021,5.0,1
601658,邮储银行,普惠金融,2022,4.0,1
601658,邮储银行,普惠金融,2023,4.0,1
601658,邮储银行,普惠金融,2024,4.0,1
601658,邮储银行,普惠金融,2025,3.0,1
601658,邮储银行,消费者权益保护,2021,5.0,1
601658,邮储银行,消费者权益保护,2022,4.0,1
601658,邮储银行,消费者权益保护,2023,4.0,1
601658,邮储银行,消费者权益保护,2024,4.0,1
601658,邮储银行,消费者权益保护,2025,3.0,1
601658,邮储银行,绿色信贷/绿色金融,2021,5.0,1
601658,邮储银行,绿色信贷/绿色金融,2022,4.0,1
601658,邮储银行,绿色信贷/绿色金融,2023,4.0,1
601658,邮储银行,绿色信贷/绿色金融,2024,4.0,1
601658,邮储银行,绿色信贷/绿色金融,2025,3.0,1
601665,齐鲁银行,公司治理/风险管理,2021,4.0,3
601665,齐鲁银行,公司治理/风险管理,2022,3.0,3
601665,齐鲁银行,公司治理/风险管理,2023,3.0,3
601665,齐鲁银行,公司治理/风险管理,2024,5.0,3
601665,齐鲁银行,公司治理/风险管理,2025,4.0,3
601665,齐鲁银行,员工权益,2021,4.0,1
601665,齐鲁银行,员工权益,2022,3.0,1
601665,齐鲁银行,员工权益,2023,3.0,1
601665,齐鲁银行,员工权益,2024,5.0,1
601665,齐鲁银行,员工权益,2025,4.0,1
601665,齐鲁银行,普惠金融,2021,4.0,1
601665,齐鲁银行,普惠金融,2022,3.0,1
601665,齐鲁银行,普惠金融,2023,3.0,1
601665,齐鲁银行,普惠金融,2024,5.0,1
601665,齐鲁银行,普惠金融,2025,4.0,1
601665,齐鲁银行,消费者权益保护,2021,4.0,1
601665,齐鲁银行,消费者权益保护,2022,3.0,1
601665,齐鲁银行,消费者权益保护,2023,3.0,1
601665,齐鲁银行,消费者权益保护,2024,5.0,1
601665,齐鲁银行,消费者权益保护,2025,4.0,1
601665,齐鲁银行,绿色信贷/绿色金融,2021,4.0,1
601665,齐鲁银行,绿色信贷/绿色金融,2022,3.0,1
601665,齐鲁银行,绿色信贷/绿色金融,2023,3.0,1
601665,齐鲁银行,绿色信贷/绿色金融,2024,5.0,1
601665,齐鲁银行,绿色信贷/绿色金融,2025,4.0,1
601818,光大银行,公司治理/风险管理,2021,3.0,3
601818,光大银行,公司治理/风险管理,2022,3.0,3
601818,光大银行,公司治理/风险管理,2023,4.0,3
601818,光大银行,公司治理/风险管理,2024,2.0,3
601818,光大银行,公司治理/风险管理,2025,0.0,3
601818,光大银行,员工权益,2021,3.0,1
601818,光大银行,员工权益,2022,3.0,1
601818,光大银行,员工权益,2023,4.0,1
601818,光大银行,员工权益,2024,2.0,1
601818,光大银行,员工权益,2025,0.0,1
601818,光大银行,普惠金融,2021,3.0,1
601818,光大银行,普惠金融,2022,3.0,1
601818,光大银行,普惠金融,2023,4.0,1
601818,光大银行,普惠金融,2024,2.0,1
601818,光大银行,普惠金融,2025,0.0,1
601818,光大银行,消费者权益保护,2021,3.0,1
601818,光大银行,消费者权益保护,2022,3.0,1
601818,光大银行,消费者权益保护,2023,4.0,1
601818,光大银行,消费者权益保护,2024,2.0,1
601818,光大银行,消费者权益保护,2025,0.0,1
601818,光大银行,绿色信贷/绿色金融,2021,3.0,1
601818,光大银行,绿色信贷/绿色金融,2022,3.0,1
601818,光大银行,绿色信贷/绿色金融,2023,4.0,1
601818,光大银行,绿色信贷/绿色金融,2024,2.0,1
601818,光大银行,绿色信贷/绿色金融,2025,0.0,1
601825,农业银行,公司治理/风险管理,2021,3.0,3
601825,农业银行,公司治理/风险管理,2022,3.0,3
601825,农业银行,公司治理/风险管理,2023,3.0,3
601825,农业银行,公司治理/风险管理,2024,3.0,3
601825,农业银行,公司治理/风险管理,2025,4.0,3
601825,农业银行,员工权益,2021,3.0,1
601825,农业银行,员工权益,2022,3.0,1
601825,农业银行,员工权益,2023,3.0,1
601825,农业银行,员工权益,2024,3.0,1
601825,农业银行,员工权益,2025,4.0,1
601825,农业银行,普惠金融,2021,3.0,1
601825,农业银行,普惠金融,2022,3.0,1
601825,农业银行,普惠金融,2023,3.0,1
601825,农业银行,普惠金融,2024,3.0,1
601825,农业银行,普惠金融,2025,4.0,1
601825,农业银行,消费者权益保护,2021,3.0,1
601825,农业银行,消费者权益保护,2022,3.0,1
601825,农业银行,消费者权益保护,2023,3.0,1
601825,农业银行,消费者权益保护,2024,3.0,1
601825,农业银行,消费者权益保护,2025,4.0,1
601825,农业银行,绿色信贷/绿色金融,2021,3.0,1
601825,农业银行,绿色信贷/绿色金融,2022,3.0,1
601825,农业银行,绿色信贷/绿色金融,2023,3.0,1
601825,农业银行,绿色信贷/绿色金融,2024,3.0,1
601825,农业银行,绿色信贷/绿色金融,2025,4.0,1
601838,成都银行,公司治理/风险管理,2021,3.0,3
601838,成都银行,公司治理/风险管理,2022,3.0,3
601838,成都银行,公司治理/风险管理,2023,3.0,3
601838,成都银行,公司治理/风险管理,2024,2.0,3
601838,成都银行,公司治理/风险管理,2025,3.0,3
601838,成都银行,员工权益,2021,3.0,1
601838,成都银行,员工权益,2022,3.0,1
601838,成都银行,员工权益,2023,3.0,1
601838,成都银行,员工权益,2024,2.0,1
601838,成都银行,员工权益,2025,3.0,1
601838,成都银行,普惠金融,2021,3.0,1
601838,成都银行,普惠金融,2022,3.0,1
601838,成都银行,普惠金融,2023,3.0,1
601838,成都银行,普惠金融,2024,2.0,1
601838,成都银行,普惠金融,2025,3.0,1
601838,成都银行,消费者权益保护,2021,3.0,1
601838,成都银行,消费者权益保护,2022,3.0,1
601838,成都银行,消费者权益保护,2023,3.0,1
601838,成都银行,消费者权益保护,2024,2.0,1
601838,成都银行,消费者权益保护,2025,3.0,1
601838,成都银行,绿色信贷/绿色金融,2021,3.0,1
601838,成都银行,绿色信贷/绿色金融,2022,3.0,1
601838,成都银行,绿色信贷/绿色金融,2023,3.0,1
601838,成都银行,绿色信贷/绿色金融,2024,2.0,1
601838,成都银行,绿色信贷/绿色金融,2025,3.0,1
601860,长沙银行,公司治理/风险管理,2021,4.0,3
601860,长沙银行,公司治理/风险管理,2022,4.0,3
601860,长沙银行,公司治理/风险管理,2023,5.0,3
601860,长沙银行,公司治理/风险管理,2024,5.0,3
601860,长沙银行,公司治理/风险管理,2025,4.0,3
601860,长沙银行,员工权益,2021,4.0,1
601860,长沙银行,员工权益,2022,4.0,1
601860,长沙银行,员工权益,2023,5.0,1
601860,长沙银行,员工权益,2024,5.0,1
601860,长沙银行,员工权益,2025,4.0,1
601860,长沙银行,普惠金融,2021,4.0,1
601860,长沙银行,普惠金融,2022,4.0,1
601860,长沙银行,普惠金融,2023,5.0,1
601860,长沙银行,普惠金融,2024,5.0,1
601860,长沙银行,普惠金融,2025,4.0,1
601860,长沙银行,消费者权益保护,2021,4.0,1
601860,长沙银行,消费者权益保护,2022,4.0,1
601860,长沙银行,消费者权益保护,2023,5.0,1
601860,长沙银行,消费者权益保护,2024,5.0,1
601860,长沙银行,消费者权益保护,2025,4.0,1
601860,长沙银行,绿色信贷/绿色金融,2021,4.0,1
601860,长沙银行,绿色信贷/绿色金融,2022,4.0,1
601860,长沙银行,绿色信贷/绿色金融,2023,5.0,1
601860,长沙银行,绿色信贷/绿色金融,2024,5.0,1
601860,长沙银行,绿色信贷/绿色金融,2025,4.0,1
601916,浙商银行,公司治理/风险管理,2021,3.0,3
601916,浙商银行,公司治理/风险管理,2022,4.0,3
601916,浙商银行,公司治理/风险管理,2023,3.0,3
601916,浙商银行,公司治理/风险管理,2024,4.0,3
601916,浙商银行,公司治理/风险管理,2025,3.0,3
601916,浙商银行,员工权益,2021,3.0,1
601916,浙商银行,员工权益,2022,4.0,1
601916,浙商银行,员工权益,2023,3.0,1
601916,浙商银行,员工权益,2024,4.0,1
601916,浙商银行,员工权益,2025,3.0,1
601916,浙商银行,普惠金融,2021,3.0,1
601916,浙商银行,普惠金融,2022,4.0,1
601916,浙商银行,普惠金融,2023,3.0,1
601916,浙商银行,普惠金融,2024,4.0,1
601916,浙商银行,普惠金融,2025,3.0,1
601916,浙商银行,消费者权益保护,2021,3.0,1
601916,浙商银行,消费者权益保护,2022,4.0,1
601916,浙商银行,消费者权益保护,2023,3.0,1
601916,浙商银行,消费者权益保护,2024,4.0,1
601916,浙商银行,消费者权益保护,2025,3.0,1
601916,浙商银行,绿色信贷/绿色金融,2021,3.0,1
601916,浙商银行,绿色信贷/绿色金融,2022,4.0,1
601916,浙商银行,绿色信贷/绿色金融,2023,3.0,1
601916,浙商银行,绿色信贷/绿色金融,2024,4.0,1
601916,浙商银行,绿色信贷/绿色金融,2025,3.0,1
601939,建设银行,公司治理/风险管理,2021,2.0,3
601939,建设银行,公司治理/风险管理,2022,3.0,3
601939,建设银行,公司治理/风险管理,2023,5.0,3
601939,建设银行,公司治理/风险管理,2024,3.0,3
601939,建设银行,公司治理/风险管理,2025,5.0,3
601939,建设银行,员工权益,2021,2.0,1
601939,建设银行,员工权益,2022,3.0,1
601939,建设银行,员工权益,2023,5.0,1
601939,建设银行,员工权益,2024,3.0,1
601939,建设银行,员工权益,2025,5.0,1
601939,建设银行,普惠金融,2021,2.0,1
601939,建设银行,普惠金融,2022,3.0,1
601939,建设银行,普惠金融,2023,5.0,1
601939,建设银行,普惠金融,2024,3.0,1
601939,建设银行,普惠金融,2025,5.0,1
601939,建设银行,消费者权益保护,2021,2.0,1
601939,建设银行,消费者权益保护,2022,3.0,1
601939,建设银行,消费者权益保护,2023,5.0,1
601939,建设银行,消费者权益保护,2024,3.0,1
601939,建设银行,消费者权益保护,2025,5.0,1
601939,建设银行,绿色信贷/绿色金融,2021,2.0,1
601939,建设银行,绿色信贷/绿色金融,2022,3.0,1
601939,建设银行,绿色信贷/绿色金融,2023,5.0,1
601939,建设银行,绿色信贷/绿色金融,2024,3.0,1
601939,建设银行,绿色信贷/绿色金融,2025,5.0,1
601963,重庆银行,公司治理/风险管理,2021,5.0,3
601963,重庆银行,公司治理/风险管理,2022,3.0,3
601963,重庆银行,公司治理/风险管理,2023,3.0,2
601963,重庆银行,公司治理/风险管理,2024,5.0,3
601963,重庆银行,公司治理/风险管理,2025,4.0,2
601963,重庆银行,员工权益,2021,5.0,1
601963,重庆银行,员工权益,2022,3.0,1
601963,重庆银行,员工权益,2023,3.0,1
601963,重庆银行,员工权益,2024,5.0,1
601963,重庆银行,普惠金融,2021,5.0,1
601963,重庆银行,普惠金融,2022,3.0,1
601963,重庆银行,普惠金融,2024,5.0,1
601963,重庆银行,普惠金融,2025,4.0,1
601963,重庆银行,消费者权益保护,2021,5.0,1
601963,重庆银行,消费者权益保护,2022,3.0,1
601963,重庆银行,消费者权益保护,2023,3.0,1
601963,重庆银行,消费者权益保护,2024,5.0,1
601963,重庆银行,消费者权益保护,2025,4.0,1
601963,重庆银行,绿色信贷/绿色金融,2021,5.0,1
601963,重庆银行,绿色信贷/绿色金融,2022,3.0,1
601963,重庆银行,绿色信贷/绿色金融,2023,3.0,1
601963,重庆银行,绿色信贷/绿色金融,2024,5.0,1
601963,重庆银行,绿色信贷/绿色金融,2025,4.0,1
601988,中国银行,公司治理/风险管理,2021,3.0,3
601988,中国银行,公司治理/风险管理,2022,4.0,3
601988,中国银行,公司治理/风险管理,2023,4.0,3
601988,中国银行,公司治理/风险管理,2024,4.0,3
601988,中国银行,公司治理/风险管理,2025,5.0,3
601988,中国银行,员工权益,2021,3.0,1
601988,中国银行,员工权益,2022,4.0,1
601988,中国银行,员工权益,2023,4.0,1
601988,中国银行,员工权益,2024,4.0,1
601988,中国银行,员工权益,2025,5.0,1
601988,中国银行,普惠金融,2021,3.0,1
601988,中国银行,普惠金融,2022,4.0,1
601988,中国银行,普惠金融,2023,4.0,1
601988,中国银行,普惠金融,2024,4.0,1
601988,中国银行,普惠金融,2025,5.0,1
601988,中国银行,消费者权益保护,2021,3.0,1
601988,中国银行,消费者权益保护,2022,4.0,1
601988,中国银行,消费者权益保护,2023,4.0,1
601988,中国银行,消费者权益保护,2024,4.0,1
601988,中国银行,消费者权益保护,2025,5.0,1
601988,中国银行,绿色信贷/绿色金融,2021,3.0,1
601988,中国银行,绿色信贷/绿色金融,2022,4.0,1
601988,中国银行,绿色信贷/绿色金融,2023,4.0,1
601988,中国银行,绿色信贷/绿色金融,2024,4.0,1
601988,中国银行,绿色信贷/绿色金融,2025,5.0,1
601997,贵阳银行,公司治理/风险管理,2021,3.0,3
601997,贵阳银行,公司治理/风险管理,2022,2.0,3
601997,贵阳银行,公司治理/风险管理,2023,3.0,3
601997,贵阳银行,公司治理/风险管理,2024,1.0,3
601997,贵阳银行,公司治理/风险管理,2025,3.0,3
601997,贵阳银行,员工权益,2021,3.0,1
601997,贵阳银行,员工权益,2022,2.0,1
601997,贵阳银行,员工权益,2023,3.0,1
601997,贵阳银行,员工权益,2024,1.0,1
601997,贵阳银行,员工权益,2025,3.0,1
601997,贵阳银行,普惠金融,2021,3.0,1
601997,贵阳银行,普惠金融,2022,2.0,1
601997,贵阳银行,普惠金融,2023,3.0,1
601997,贵阳银行,普惠金融,2024,1.0,1
601997,贵阳银行,普惠金融,2025,3.0,1
601997,贵阳银行,消费者权益保护,2021,3.0,1
601997,贵阳银行,消费者权益保护,2022,2.0,1
601997,贵阳银行,消费者权益保护,2023,3.0,1
601997,贵阳银行,消费者权益保护,2024,1.0,1
601997,贵阳银行,消费者权益保护,2025,3.0,1
601997,贵阳银行,绿色信贷/绿色金融,2021,3.0,1
601997,贵阳银行,绿色信贷/绿色金融,2022,2.0,1
601997,贵阳银行,绿色信贷/绿色金融,2023,3.0,1
601997,贵阳银行,绿色信贷/绿色金融,2024,1.0,1
601997,贵阳银行,绿色信贷/绿色金融,2025,3.0,1
601998,中信银行,公司治理/风险管理,2021,5.0,3
601998,中信银行,公司治理/风险管理,2022,5.0,3
601998,中信银行,公司治理/风险管理,2023,5.0,3
601998,中信银行,公司治理/风险管理,2024,3.0,3
601998,中信银行,公司治理/风险管理,2025,3.0,3
601998,中信银行,员工权益,2021,5.0,1
601998,中信银行,员工权益,2022,5.0,1
601998,中信银行,员工权益,2023,5.0,1
601998,中信银行,员工权益,2024,3.0,1
601998,中信银行,员工权益,2025,3.0,1
601998,中信银行,普惠金融,2021,5.0,1
601998,中信银行,普惠金融,2022,5.0,1
601998,中信银行,普惠金融,2023,5.0,1
601998,中信银行,普惠金融,2024,3.0,1
601998,中信银行,普惠金融,2025,3.0,1
601998,中信银行,消费者权益保护,2021,5.0,1
601998,中信银行,消费者权益保护,2022,5.0,1
601998,中信银行,消费者权益保护,2023,5.0,1
601998,中信银行,消费者权益保护,2024,3.0,1
601998,中信银行,消费者权益保护,2025,3.0,1
601998,中信银行,绿色信贷/绿色金融,2021,5.0,1
601998,中信银行,绿色信贷/绿色金融,2022,5.0,1
601998,中信银行,绿色信贷/绿色金融,2023,5.0,1
601998,中信银行,绿色信贷/绿色金融,2024,3.0,1
601998,中信银行,绿色信贷/绿色金融,2025,3.0,1
603323,苏农银行,公司治理/风险管理,2021,5.0,3
603323,苏农银行,公司治理/风险管理,2022,3.0,3
603323,苏农银行,公司治理/风险管理,2023,5.0,3
603323,苏农银行,公司治理/风险管理,2024,3.0,3
603323,苏农银行,公司治理/风险管理,2025,3.0,3
603323,苏农银行,员工权益,2021,5.0,1
603323,苏农银行,员工权益,2022,3.0,1
603323,苏农银行,员工权益,2023,5.0,1
603323,苏农银行,员工权益,2024,3.0,1
603323,苏农银行,员工权益,2025,3.0,1
603323,苏农银行,普惠金融,2021,5.0,1
603323,苏农银行,普惠金融,2022,3.0,1
603323,苏农银行,普惠金融,2023,5.0,1
603323,苏农银行,普惠金融,2024,3.0,1
603323,苏农银行,普惠金融,2025,3.0,1
603323,苏农银行,消费者权益保护,2021,5.0,1
603323,苏农银行,消费者权益保护,2022,3.0,1
603323,苏农银行,消费者权益保护,2023,5.0,1
603323,苏农银行,消费者权益保护,2024,3.0,1
603323,苏农银行,消费者权益保护,2025,3.0,1
603323,苏农银行,绿色信贷/绿色金融,2021,5.0,1
603323,苏农银行,绿色信贷/绿色金融,2022,3.0,1
603323,苏农银行,绿色信贷/绿色金融,2023,5.0,1
603323,苏农银行,绿色信贷/绿色金融,2024,3.0,1
603323,苏农银行,绿色信贷/绿色金融,2025,3.0,1
